"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_2021","2021 [CWE] // 2021 [ALLEN]","brie_germain_de_viaf_227062191","Germain de Brie [CWE]","0","0","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","2021 From Germain de Brie Gentilly, 12 August 1528 [CWE]","1528","08","12","1528-08-12","0","1528","08","12","1528-08-12","12 August 1528 [CWE]","0","0","0","gentilly_FR_gid_3016292","Gentilly [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1",""
"gbudé_lg_36","36 [Budé lettre grecques]","lascaris_janus_viaf_32142389","Jean Lascaris [Budé lettres grecques]","0","0","budé_guillaume_viaf_105878228","Guillaume Budé [Budé lettres grecques]","0","0","Ep 36 Lascaris à Budé. [Début de l'été 1528] [Budé lettres grecques]","1528","","","1528-06-01","1","1528","","","1528-07-30","[Début de l'été 1528]","1","0","1","unknown_location_in_italy_IT_gid_unknown","","0","1","unknown_location_in_france_FR_gid_unknown","[Unknown Location in France]","1","0","greek","familiar letter","letter_1_to_1","for the end of the date range cf Budé lettres grecques, p. 169 FN 7 // for the beginning of the date range, the first of June has been chosen // it seems probable that this letter has been written in Rome, cf. COE Vol 2., p. 293"
"era_cwe_2071","2071 [CWE] // 2071 [ALLEN]","eichholz_adolf_viaf_unknown","Adolf Eichholz [CWE]","0","0","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","2071 From Adolf Eichholz Heimbach, 23 October 1528 [CWE]","1528","10","23","1528-10-23","0","1528","10","23","1528-10-23","23 October 1528 [CWE]","0","0","0","niederheimbach_DE_gid_2863341","Heimbach [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_2074","2074 [CWE] // 2074 [ALLEN]","sadoleto_jacopo_viaf_76326881","Jacopo Sadoleto [CWE]","0","0","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","2074 From Jacopo Sadoleto Carpentras, 20 November 1528 [CWE]","1528","11","20","1528-11-20","0","1528","11","20","1528-11-20","20 November 1528 [CWE]","0","0","0","carpentras_FR_gid_3028542","Carpentras [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1",""
"gbudé_rep_163","163 [Répertoire]","budé_guillaume_viaf_105878228","Guillaume Budé","0","0","lascaris_janus_viaf_32142389","Janus Lascaris","0","0","Ep 163 A Janus Lascaris. 1er août 1528","1528","08","01","1528-08-01","0","1528","08","01","1528-08-01","1er août 1528","0","0","0","unknown_location_in_france_FR_gid_unknown","Unknown Location in France","0","1","unknown_location_in_france_FR_gid_unknown","[Unknown Location in France]","0","1","greek","familiar letter","letter_1_to_1","this is also Budé lettres grecques No. 37"
"era_cwe_1955","1955 [CWE] // 1955 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","pace_richard_viaf_62360861","Richard Pace [CWE]","0","0","1955 To Richard Pace Basel, 20 February 1528 [CWE]","1528","02","20","1528-02-20","0","1528","02","20","1528-02-20","20 February 1528 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","unknown_location_XX_gid_unknown","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_1959","1959 [CWE] // 1959 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","1959 To Thomas More Basel, 29 February 1528 [CWE]","1528","02","29","1528-02-29","0","1528","02","29","1528-02-29","29 February 1528 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","greenwich_GB_gid_2647937","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_1974","1974 [CWE] // 1974 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","cochlæus_johannes_viaf_121589726","Johannes Cochlaeus [CWE]","0","0","1974 To Johannes Cochlaeus Basel, 19 March 1528 [CWE]","1528","03","19","1528-03-19","0","1528","03","19","1528-03-19","19 March 1528 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","dresden_DE_gid_2935022","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_1988","1988 [CWE] // 1988 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","cochlæus_johannes_viaf_121589726","Johannes Cochlaeus [CWE]","0","0","1988 To Johannes Cochlaeus Basel, 3 April 1528 [CWE]","1528","04","03","1528-04-03","0","1528","04","03","1528-04-03","3 April 1528 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","dresden_DE_gid_2935022","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_2040","2040 [CWE] // 2040 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","vives_juan_luis_viaf_71399403","Juan Luis Vives [CWE]","0","0","2040 To Juan Luis Vives Basel, 2 September 1528 [CWE]","1528","09","02","1528-09-02","0","1528","09","02","1528-09-02","2 September 1528 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","brugge_BE_gid_2800931","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_2046","2046 [CWE] // 2046 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","brie_germain_de_viaf_227062191","Germain de Brie [CWE]","0","0","2046 To Germain de Brie Basel 6 September 1528 [CWE]","1528","09","06","1528-09-06","0","1528","09","06","1528-09-06","6 September 1528 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","gentilly_FR_gid_3016292","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_2047","2047 [CWE] // 2047 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","budé_guillaume_viaf_105878228","Guillaume Budé [CWE]","0","0","2047 To Guillaume Budé Basel, [6 September] 1528 [CWE]","1528","09","06","1528-09-06","0","1528","09","06","1528-09-06","[6 September] 1528 [CWE]","1","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","paris_FR_gid_2988507","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_2051","2051 [CWE] // 2051 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","alciati_andrea_viaf_51699991","Andrea Alciati [CWE]","0","0","2051 To Andrea Alciati Basel, 16 September 1528 [CWE]","1528","09","16","1528-09-16","0","1528","09","16","1528-09-16","16 September 1528 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","avignon_FR_gid_3035681","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_2052","2052 [CWE] // 2052 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","brie_germain_de_viaf_227062191","Germain de Brie [CWE]","0","0","2052 To Germain de Brie Basel, 21 September 1528 [CWE]","1528","09","21","1528-09-21","0","1528","09","21","1528-09-21","21 September 1528 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","gentilly_FR_gid_3016292","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_2059","2059 [CWE] // 2059 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","sadoleto_jacopo_viaf_76326881","Jacopo Sadoleto [CWE]","0","0","2059 To Jacopo Sadoleto Basel, [1 October] 1528 [CWE]","1528","10","01","1528-10-01","0","1528","10","01","1528-10-01","[1 October] 1528 [CWE]","1","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","carpentras_FR_gid_3028542","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_2061","2061 [CWE] // 2061 [ALLEN]","vives_juan_luis_viaf_71399403","Juan Luis Vives [CWE]","0","0","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","2061 From Juan Luis Vives Bruges, 1 October 1528 [CWE]","1528","10","01","1528-10-01","0","1528","10","01","1528-10-01","1 October 1528 [CWE]","0","0","0","brugge_BE_gid_2800931","Bruges [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_1928","1928 [CWE] // 1928 [ALLEN]","cochlæus_johannes_viaf_121589726","Johannes Cochlaeus [CWE]","0","0","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","1928 From Johannes Cochlaeus Aschaffenburg, 8 January 1528 [CWE]","1528","01","08","1528-01-08","0","1528","01","08","1528-01-08","8 January 1528 [CWE]","0","0","0","aschaffenburg_DE_gid_2955272","Aschaffenburg [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1",""
