"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_1776","1776 [CWE] // 1776 [ALLEN]","georg_duke_of_saxony_viaf_52484350",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1776 From Duke George of Saxony Dresden, 1 January 1527 [CWE]",1527,"1527-01-01",0,1527,"1527-01-01",0,0,0,"dresden_DE_gid_2935022",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1777","1777 [CWE] // 1777 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"mornieu_pierre_de_viaf_unknown",0,0,"1777 To Pierre de Mornieu Basel, 11 January 1527 [CWE]",1527,"1527-01-11",0,1527,"1527-01-11",0,0,0,"basel_CH_gid_2661604",0,0,"avignon_FR_gid_3035681",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1778","1778 [CWE] // 1778 [ALLEN]","goclenius_conrad_viaf_100370860",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1778 From Conradus Goclenius Louvain, 13 January [1527] [CWE]",1527,"1527-01-13",0,1527,"1527-01-13",1,0,0,"leuven_BE_gid_2792482",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1779","1779 [CWE] // 1779 [ALLEN]","hornburg_johann_viaf_uncertain",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1779 From Johann Homburg Vienna, 18 January 1527 [CWE]",1527,"1527-01-18",0,1527,"1527-01-18",0,0,0,"vienna_AT_gid_2761369",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1780","1780 [CWE] // 1780 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"baer_ludwig_viaf_57525097",0,0,"1780 To Ludwig Baer Basel, 26 January 1527 [CWE]",1527,"1527-01-26",0,1527,"1527-01-26",0,0,0,"basel_CH_gid_2661604",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1781","1781 [CWE] // 1781 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"schetz_erasmus_viaf_101339450",0,0,"1781 To Erasmus Schets Basel, 3 1 January [1527] [CWE]",1527,"1527-01-31",0,1527,"1527-01-31",1,0,0,"basel_CH_gid_2661604",0,0,"antwerpen_BE_gid_2803138",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1782","1782 [CWE] // 1782 [ALLEN]","botzheim_johannes_von_viaf_40125681",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1782 From Johann von Botzheim Constance, 2 February 1527 [CWE]",1527,"1527-02-02",0,1527,"1527-02-02",0,0,0,"konstanz_DE_gid_2885679",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1783","1783 [CWE] // 1783 [ALLEN]","schetz_erasmus_viaf_101339450",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1783 From Erasmus Schets Antwerp, 4 February 1527 [CWE]",1527,"1527-02-04",0,1527,"1527-02-04",0,0,0,"antwerpen_BE_gid_2803138",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1784","1784 [CWE] // 1784 [ALLEN]","vesuvius_nicolaus_viaf_unknown",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1784 From Nicolaus Vesuvius Mussy, 8 February [1527] [CWE]",1527,"1527-02-08",0,1527,"1527-02-08",1,0,0,"mussy_sur_seine_FR_gid_2991095",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1785","1785 [CWE] // 1785 [ALLEN]","gattinara_mercurino_marchese_di_viaf_9855777",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1785 From Mercurino Gattinara Valladolid, 10 February 1527 [CWE]",1527,"1527-02-10",0,1527,"1527-02-10",0,0,0,"valladolid_ES_gid_3106672",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1786","1786 [CWE] // 1786 [ALLEN]","ruiz_de_virués_alonso_viaf_89519337",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1786 From Alonso Ruiz de Virués Burgos, 23 February 1527 [CWE]",1527,"1527-02-23",0,1527,"1527-02-23",0,0,0,"burgos_ES_gid_3127461",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1787","1787 [CWE] // 1787 [ALLEN]","becker_jan_viaf_unknown",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1787 From Jan Becker Louvain, 27 February 1527 [CWE]",1527,"1527-02-27",0,1527,"1527-02-27",0,0,0,"leuven_BE_gid_2792482",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1788","1788 [CWE] // 1788 [ALLEN]","goclenius_conrad_viaf_100370860",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1788 From Conradus Goclenius Louvain, 28 February 1527 [CWE]",1527,"1527-02-28",0,1527,"1527-02-28",0,0,0,"leuven_BE_gid_2792482",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1790","1790 [CWE] // 1790 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"longland_john_viaf_65200907",0,0,"1790 To John Longland Basel, 3 March 1527 [CWE]",1527,"1527-03-03",0,1527,"1527-03-03",0,0,0,"basel_CH_gid_2661604",0,0,"london_GB_gid_2643743",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_cwe_1790a","1790A [CWE] // 1790A [ALLEN]","gattinara_mercurino_marchese_di_viaf_9855777",1,0,"erasmus_desiderius_viaf_95982394",0,0,"1790A From [Mercurino Gattinara] [Valladolid, c 12 March 1527] [CWE]",1527,"1527-03-12",0,1527,"1527-03-12",1,1,0,"valladolid_ES_gid_3106672",1,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1791","1791 [CWE] // 1791 [ALLEN]","oliver_pedro_juan_viaf_34607051",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1791 From Pedro Juan Olivar Valladolid, 13 March [1527] [CWE]",1527,"1527-03-13",0,1527,"1527-03-13",1,0,0,"valladolid_ES_gid_3106672",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1792","1792 [CWE] // 1792 [ALLEN]","vives_juan_luis_viaf_71399403",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1792 From Juan Luis Vives Bruges, 18 March [1527] [CWE]",1527,"1527-03-18",0,1527,"1527-03-18",1,0,0,"brugge_BE_gid_2800931",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1792a","1792A [CWE] // 1644 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"pellicanus_konrad_viaf_41862976",0,0,"1792A To Conradus Pellicanus Basel, [c 18 March 1527] [CWE]",1527,"1527-03-18",0,1527,"1527-03-18",1,1,0,"basel_CH_gid_2661604",0,0,"zürich_CH_gid_2657896",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1793","1793 [CWE] // 1793 [ALLEN]","clesio_bernardo_viaf_59192040",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1793 From Bernhard von Cles Prague, 20 March 1527 [CWE]",1527,"1527-03-20",0,1527,"1527-03-20",0,0,0,"prague_CZ_gid_3067696",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1794","1794 [CWE] // 1794 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"budé_guillaume_viaf_105878228",0,0,"1794 To Guillaume Budé Basel, 23 March 1527 [CWE]",1527,"1527-03-23",0,1527,"1527-03-23",0,0,0,"basel_CH_gid_2661604",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1795","1795 [CWE] // 1795 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"lefèvre_d'étaples_jacques_viaf_100170223",0,0,"1795 To Jacques Lefèvre d'Etaples Basel, 24 March 1527 [CWE]",1527,"1527-03-24",0,1527,"1527-03-24",0,0,0,"basel_CH_gid_2661604",0,0,"blois_FR_gid_3032213",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1796","1796 [CWE] // 1796 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"vergil_polydore_viaf_89468390",0,0,"1796 To Polidoro Virgilio Basel, 24 March 1527 [CWE]",1527,"1527-03-24",0,1527,"1527-03-24",0,0,0,"basel_CH_gid_2661604",0,0,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1797","1797 [CWE] // 1797 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"aldrich_robert_viaf_14638314",0,0,"1797 To Robert Aldridge Basel, 24 March 1527 [CWE]",1527,"1527-03-24",0,1527,"1527-03-24",0,0,0,"basel_CH_gid_2661604",0,0,"cambridge_GB_gid_2653941",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1798","1798 [CWE] // 1798 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"furster_valentin_viaf_unknown",0,0,"1798 To Valentin Furster Basel, 24 March 1527 [CWE]",1527,"1527-03-24",0,1527,"1527-03-24",0,0,0,"basel_CH_gid_2661604",0,0,"koblenz_DE_gid_2886946",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1799","1799 [CWE] // 1799 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"carinus_ludwig_viaf_27885311",0,0,"1799 To Ludovicus Carinus Basel, 24 March 1527 [CWE]",1527,"1527-03-24",0,1527,"1527-03-24",0,0,0,"basel_CH_gid_2661604",0,0,"marburg_an_der_lahn_DE_gid_2873759",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1800","1800 [CWE] // 1800 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"john_iii_king_of_portugal_viaf_59093168",0,0,"1800 To John III Basel, 24 March 1527 [CWE]",1527,"1527-03-24",0,1527,"1527-03-24",0,0,0,"basel_CH_gid_2661604",0,0,"lisbon_PT_gid_2267057",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_cwe_1802","1802 [CWE] // 1802 [ALLEN]","maximilian_of_transylvania_viaf_21802698",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1802 From Maximilianus Transsilvanus Houtem, 28 March 1527 [CWE]",1527,"1527-03-28",0,1527,"1527-03-28",0,0,0,"houtem_BE_gid_2795269",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1803","1803 [CWE] // 1803 [ALLEN]","cox_leonard_viaf_25801523",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1803 From Leonard Cox Cracow, 28 March 1527 [CWE]",1527,"1527-03-28",0,1527,"1527-03-28",0,0,0,"kraków_PL_gid_3094802",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1804","1804 [CWE] // 1804 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"more_thomas_sir_saint_viaf_29541174",0,0,"1804 To Thomas More Basel, 30 March 1527 [CWE]",1527,"1527-03-30",0,1527,"1527-03-30",0,0,0,"basel_CH_gid_2661604",0,0,"greenwich_GB_gid_2647937",1,0,"latin","familiar letter","letter_1_to_1"
