"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_ak_1443c","956A [CDE] //  1443B [Bénevent] // 1443C [Kudella]","erasmus_desiderius_viaf_95982394",0,0,"amerbach_bonifacius_viaf_34528701",1,1,"1443C [Kudella] À Boniface Amerbach ou Louis Ber [CDE]",1524,"1524-05-01",1,1524,"1524-05-15",1,1,0,"basel_CH_gid_2661604",1,0,"avignon_FR_gid_3035681",1,0,"latin","familiar letter","letter_1_to_1"
"era_augustijn_1429a","1429A [Augustijn]","erasmus_desiderius_viaf_95982394",0,0,"hedio_kaspar_viaf_37708208",0,0,"À Gaspard Hédion [Augustijn]",1524,"1524-03-01",1,1524,"1524-03-31",1,0,0,"basel_CH_gid_2661604",0,0,"strasbourg_FR_gid_2973783",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1407","1407 [CWE] // 1407 [ALLEN]","lange_jean_viaf_unknown",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1407 From Jean Lange Meaux, 1 January 1524 [CWE]",1524,"1524-01-01",0,1524,"1524-01-01",0,0,0,"meaux_FR_gid_2994798",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1408","1408 [CWE] // 1408 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"1408 To Willibald Pirckheimer Basel, 8 January 1524 [CWE]",1524,"1524-01-08",0,1524,"1524-01-08",0,0,0,"basel_CH_gid_2661604",0,0,"nürnberg_DE_gid_2861650",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1409","1409 [CWE] // 1409 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"clesio_bernardo_viaf_59192040",0,0,"1409 To Bernhard von Cles Basel, 16 January 1524 [CWE]",1524,"1524-01-16",0,1524,"1524-01-16",0,0,0,"basel_CH_gid_2661604",0,0,"nürnberg_DE_gid_2861650",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1410","1410 [CWE] // 1410 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"campeggi_lorenzo_viaf_9837370",1,1,"1410 To Lorenzo Campeggi [?] Basel, 19 January 1524 [CWE]",1524,"1524-01-19",0,1524,"1524-01-19",0,0,0,"basel_CH_gid_2661604",0,0,"rome_IT_gid_3169070",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1411","1411 [CWE] // 1411 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"bombace_paolo_viaf_69786324",0,0,"1411 To Paolo Bombace Basel, 19 January 1524 [CWE]",1524,"1524-01-19",0,1524,"1524-01-19",0,0,0,"basel_CH_gid_2661604",0,0,"rome_IT_gid_3169070",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1413","1413 [CWE] // 1413 [ALLEN]","lucinge_philibert_de_viaf_unknown",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1413 From Philibert de Lucinge Geneva, 20 January 1524 [CWE]",1524,"1524-01-20",0,1524,"1524-01-20",0,0,0,"genève_CH_gid_2660646",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1414","1414 [CWE] // 1414 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"clement_vii_pope_viaf_90633828",0,0,"1414 To Clement VII Basel, 31 January 1524 [CWE]",1524,"1524-01-31",0,1524,"1524-01-31",0,0,0,"basel_CH_gid_2661604",0,0,"rome_IT_gid_3169070",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_cwe_1415","1415 [CWE] // 1415 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"campeggi_lorenzo_viaf_9837370",0,0,"1415 To Lorenzo Campeggi [Basel, c 8 February 1524] [CWE]",1524,"1524-02-08",0,1524,"1524-02-08",1,1,0,"basel_CH_gid_2661604",1,0,"rome_IT_gid_3169070",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1416","1416 [CWE] // 1416 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"filonardi_ennio_viaf_88875469",0,0,"1416 To Ennio Filonardi Basel, 8 February 1524 [CWE]",1524,"1524-02-08",0,1524,"1524-02-08",0,0,0,"basel_CH_gid_2661604",0,0,"konstanz_DE_gid_2885679",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1417","1417 [CWE] // 1417 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"1417 To Willibald Pirckheimer Basel, 8 February 1524 [CWE]",1524,"1524-02-08",0,1524,"1524-02-08",0,0,0,"basel_CH_gid_2661604",0,0,"nürnberg_DE_gid_2861650",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1418","1418 [CWE] // 1418 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"clement_vii_pope_viaf_90633828",0,0,"1418 To Clement VII Basel, 13 February 1524 [CWE]",1524,"1524-02-13",0,1524,"1524-02-13",0,0,0,"basel_CH_gid_2661604",0,0,"rome_IT_gid_3169070",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1419","1419 [CWE] // 1419 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"baer_ludwig_viaf_57525097",0,0,"1419 To Ludwig Baer [Basel, c February 1524] [CWE]",1524,"1524-02-01",1,1524,"1524-02-29",1,1,0,"basel_CH_gid_2661604",1,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1420","1420 [CWE] // 1420 [ALLEN]","baer_ludwig_viaf_57525097",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1420 From Ludwig Baer [Basel, c February 1524] [CWE]",1524,"1524-02-01",1,1524,"1524-02-29",1,1,0,"basel_CH_gid_2661604",1,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1421","1421 [CWE] // 1421 [ALLEN]","haner_johann_viaf_10904398",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1421 From Johann Haner Nürnberg, 17 February 1524 [CWE]",1524,"1524-02-17",0,1524,"1524-02-17",0,0,0,"nürnberg_DE_gid_2861650",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1422","1422 [CWE] // 1422 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"campeggi_lorenzo_viaf_9837370",0,0,"1422 To Lorenzo Campeggi Basel, 21 February [1524] [CWE]",1524,"1524-02-21",0,1524,"1524-02-21",1,0,0,"basel_CH_gid_2661604",0,0,"nürnberg_DE_gid_2861650",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1423","1423 [CWE] // 1423 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"filonardi_ennio_viaf_88875469",0,0,"1423 To Ennio Filonardi Basel, 21 February 1524 [CWE]",1524,"1524-02-21",0,1524,"1524-02-21",0,0,0,"basel_CH_gid_2661604",0,0,"konstanz_DE_gid_2885679",1,0,"latin","familiar letter","letter_1_to_1"
